Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Ali Babacan was born in 1944.0.,0.0.0.0.0.,False,0,EN,0.6167259216,Birth Year
Gökhan Gönül is from Northern Cyprus.,False. Gökhan Gönül is from,False,1,EN,0.6151549816,Nationality
Gökhan Gönül is a(n) university teacher.,True or False? True. (Answer: True,False,1,EN,0.6160581112,Profession
Gökhan Gönül was born in 1974.0.,"True or False?...
What's the answer?",False,1,EN,0.6148285866,Birth Year
Yılmaz Erdoğan is from North Macedonia.,"True or False? 
False
He is from",False,1,EN,0.6154186726,Nationality
Yılmaz Erdoğan is a(n) lawyer.,True or False? True. That's correct!,False,1,EN,0.6154541969,Profession
Yılmaz Erdoğan was born in 1967.0.,"5
True
Answer: False. Yı",True,1,EN,0.6162576675,Birth Year
Osman Baydemir is from Turkey.,"True or False? True
• 6.",True,1,EN,0.6166379452,Nationality
Osman Baydemir is a(n) human rights activist.,"True or False?"")

    if answer == """,True,1,EN,0.613052845,Profession
Osman Baydemir was born in 1971.0.,"True False
1. True
2. False",True,1,EN,0.6159615517,Birth Year
Yalın is from Turkey.,"True or False? True
Answer: True",True,1,EN,0.6134719849,Nationality
Yalın is a(n) singer.,"True or False? 
Answer: False. Y",True,1,EN,0.6160473824,Profession
Yalın was born in 1980.0.,True or False? True. The answer is False,True,1,EN,0.6147863865,Birth Year
Mahsun Kırmızıgül is from Turkey.,True or False? True or False? True.,True,1,EN,0.6149249077,Nationality
Mahsun Kırmızıgül is a(n) model.,"True or False?
Answer: True
Explanation:",False,1,EN,0.6155333519,Profession
Mahsun Kırmızıgül was born in 1969.0.,0.0.0.0.0.,True,0,EN,0.6156208515,Birth Year
Burak Özçivit is from Turkey.,True or False? False. Burak Özç,True,1,EN,0.6165807247,Nationality
Burak Özçivit is a(n) television actor.,"True or False?
True
* [5]",True,1,EN,0.6148536205,Profession
Burak Özçivit was born in 1937.0.,0.0.0.0.0.,False,0,EN,0.6181457043,Birth Year
Numan Kurtulmuş is from Kingdom of the Netherlands.,True or False? – user Sep 17,False,1,EN,0.6151680946,Nationality
Numan Kurtulmuş is a(n) university teacher.,"TRUE/FALSE? 
Answer: TRUE. N",True,1,EN,0.617629528,Profession
Numan Kurtulmuş was born in 1959.0.,1.0.0.0.0.,True,0,EN,0.616597414,Birth Year
Büşra Pekin is from Turkey.,"True or False? 

Answer: True.",True,1,EN,0.6183559895,Nationality
Büşra Pekin is a(n) stand-up comedian.,True or False? (Answer: False) Bü,False,1,EN,0.615803957,Profession
Büşra Pekin was born in 1975.0.,False. Büşra Pekin was born in,False,1,EN,0.6150848866,Birth Year
Gökhan Saki is from Northern Cyprus.,True or False? False. Gökhan S,False,1,EN,0.6167769432,Nationality
Gökhan Saki is a(n) mixed martial arts fighter.,"True or False?

Answer: True. Gök",True,1,EN,0.6156156063,Profession
Gökhan Saki was born in 1983.0.,"True or False? True. 

Answer: True",True,1,EN,0.6177017689,Birth Year
Eda Özerkan is from Georgia.,"True or False? True
3. Answer the",False,1,EN,0.6159408092,Nationality
Eda Özerkan is a(n) writer.,"→ True
    - Please answer the next question",False,0,EN,0.6160650253,Profession
Eda Özerkan was born in 1955.0.,0.0.0.0.0.,False,0,EN,0.6161308289,Birth Year
Halit Ergenç is from Turkey.,"(True or False)?

Answer: True.",True,1,EN,0.6173913479,Nationality
Halit Ergenç is a(n) YouTuber.,False. He is an actor. He is best,False,1,EN,0.6152174473,Profession
Halit Ergenç was born in 1997.0.,5. False. Halit Ergenç was,False,1,EN,0.6161968708,Birth Year
Dursun Çiçek is from Turkey.,"True or False?

Comment:
I think you're",True,1,EN,0.6172499657,Nationality
Dursun Çiçek is a(n) soldier.,"TRUE or FALSE? 

Answer: FALSE. D",True,1,EN,0.6156203747,Profession
Dursun Çiçek was born in 1986.0.,0.0.0.0.0.,False,0,EN,0.6177222729,Birth Year
Yusuf Halaçoğlu is from Turkey.,"True or False? "")
```

Please note that",True,1,EN,0.6151704788,Nationality
Yusuf Halaçoğlu is a(n) theologian.,True or False? False. His field of expertise,False,1,EN,0.6173071861,Profession
Yusuf Halaçoğlu was born in 1949.0.,"True or False? |  | True |

###",True,1,EN,0.6161382198,Birth Year
Mehmet Günsür is from Turkey.,True or False? True. Next question. What,True,1,EN,0.61672616,Nationality
Mehmet Günsür is a(n) model.,"True or False? 
Answer: True. Mehmet",True,1,EN,0.6144359112,Profession
Mehmet Günsür was born in 1996.0.,"True or False?

Answer: True. Mehmet G",False,1,EN,0.6165351868,Birth Year
Mehmet Özhaseki is from Egypt.,"True or False? ""
Answer: FALSE (M",False,1,EN,0.6160874367,Nationality
Mehmet Özhaseki is a(n) restaurateur.,True or False? True. His restaurant is called,False,1,EN,0.6147203445,Profession
Mehmet Özhaseki was born in 1957.0.,0.0.0.0.0.,True,0,EN,0.618966341,Birth Year
Necdet Ünüvar is from North Macedonia.,"True or False?

Comment: I think there might",False,1,EN,0.6154654026,Nationality
Necdet Ünüvar is a(n) university teacher.,"True or False?

True. Necdet Ünü",True,1,EN,0.6170825958,Profession
Necdet Ünüvar was born in 1932.0.,0.0.0.0.0.,False,0,EN,0.6156425476,Birth Year
Sedat Peker is from Turkey.,"True or False?
Answer: True
Sed",True,1,EN,0.6177725792,Nationality
Sedat Peker is a(n) music arranger.,False. He is a music composer. False.,False,1,EN,0.6145496368,Profession
Sedat Peker was born in 1970.0.,False. Sedat Peker was born in,True,0,EN,0.6171548367,Birth Year
Naz Aydemir is from Turkey.,"True or False? True
Answer: TRUE",True,1,EN,0.6151869297,Nationality
Naz Aydemir is a(n) lawyer.,"TRUE/FALSE?

Comment
Answer: TRUE",False,1,EN,0.6145355701,Profession
Naz Aydemir was born in 1990.0.,"True or False?
3. The correct answer is",True,1,EN,0.616733551,Birth Year
Gülse Birsel is from Kingdom of the Netherlands.,"Answer: False
Gülse Birsel is",False,1,EN,0.614736557,Nationality
Gülse Birsel is a(n) Twitch streamer.,True or False? False. Gülse Birsel,False,1,EN,0.6154799461,Profession
Gülse Birsel was born in 1971.0.,"True or False?

#### Answer

True

####",True,1,EN,0.615033865,Profession
Mine G. Kırıkkanat is from Turkey.,True or False? True. → Reply,True,1,EN,0.6171989441,Nationality
Mine G. Kırıkkanat is a(n) chief executive officer.,"True or False? 
Answer: True

####",False,1,EN,0.6145234108,Profession
Mine G. Kırıkkanat was born in 1951.0.,True or False? Answer: False. Mine G,True,1,EN,0.6171269417,Birth Year
Aslı Enver is from Germany.,"→ False
Aslı Enver is from Turkey",False,1,EN,0.6143467426,Nationality
Aslı Enver is a(n) film actor.,"True or False?

Answer: True. Aslı",True,1,EN,0.6153275967,Profession
Aslı Enver was born in 1992.0.,5.5.5.5.5.,False,0,EN,0.6165344715,Birth Year
Zara is from Georgia.,"True or False? 

#### Answer: False.",False,1,EN,0.6152603626,Nationality
Zara is a(n) businessperson.,"True or False?

Answer: True
####",False,1,EN,0.6165652275,Profession
Zara was born in 1994.0.,"5
#### 0.5
True",False,0,EN,0.6140363216,Birth Year
Mustafa Balbay is from Turkey.,"True or False? 

Answer: False. Mustafa",True,1,EN,0.6172759533,Nationality
Mustafa Balbay is a(n) journalist.,"True or False? """"""

    return True
#",True,1,EN,0.6159920692,Profession
Mustafa Balbay was born in 1970.0.,"True False
Answer: True
Question 2",False,1,EN,0.6171269417,Birth Year
Ahmet Hakan is from France.,"True or False? True
• 6.",False,1,EN,0.6152191162,Nationality
Ahmet Hakan is a(n) singer.,"True or False. 
Answer: False. Ahmet",False,1,EN,0.6157488823,Profession
Ahmet Hakan was born in 1969.0.,"True False
Answer: True
Next Question:",False,1,EN,0.6164631844,Birth Year
Fatih Altaylı is from France.,"FALSE
Fatih Altaylı is a Turkish",False,1,EN,0.6156485081,Nationality
Fatih Altaylı is a(n) journalist.,"True or False? ""
Answer: True

####",True,1,EN,0.6165230274,Profession
Fatih Altaylı was born in 1962.0.,0.0.0.0.0.,True,0,EN,0.6162824631,Birth Year
Mehmet Müezzinoğlu is from Syria.,True or False? True. The answer is TRUE,False,1,EN,0.6186540127,Nationality
Mehmet Müezzinoğlu is a(n) politician.,"True or False?

Answer: True

Next statement",True,1,EN,0.61485219,Profession
Mehmet Müezzinoğlu was born in 1955.0.,"True or False? 

Answer: True.",True,1,EN,0.6166114807,Birth Year
Gökhan Özoğuz is from Turkey.,"True or False? True
• Gökhan",True,1,EN,0.6145451069,Nationality
Gökhan Özoğuz is a(n) music video director.,"True or False?
Answer: False
Gök",False,1,EN,0.6162338257,Profession
Gökhan Özoğuz was born in 1976.0.,5 1.0.5 0.,True,0,EN,0.6146895885,Birth Year
Aynur Aydın is from United Kingdom.,True or False? False. She is from Turkey,False,1,EN,0.6156647205,Nationality
Aynur Aydın is a(n) singer-songwriter.,"True or False? 
Answer: True.",True,1,EN,0.6156389713,Profession
Aynur Aydın was born in 1994.0.,"True or False? 
Answer: False. A",False,1,EN,0.6143214703,Birth Year
Sedef Şahin is from Taiwan.,"True or False? True. (False, she",False,1,EN,0.617456913,Nationality
Sedef Şahin is a(n) actor.,"True or False? True.
6. Which of",True,1,EN,0.6140110493,Profession
Sedef Şahin was born in 1982.0.,False. Sedef Şahin was born in,False,1,EN,0.6157729626,Birth Year
Alaettin Çakıcı is from Turkey.,"True or False? "" />
    <option value",True,1,EN,0.614764452,Nationality
Alaettin Çakıcı is a(n) criminal.,True or False? (Note: This is not,True,1,EN,0.6162147522,Profession
Alaettin Çakıcı was born in 1953.0.,False. Alaettin Çakıcı was born,True,0,EN,0.6166338921,Birth Year
Alp Kırşan is from Turkey.,"→ True
    - 2. The founder",True,1,EN,0.6174004078,Nationality
Alp Kırşan is a(n) television actor.,"True or False? 
Answer: FALSE. Al",True,1,EN,0.6146805286,Profession
Alp Kırşan was born in 1979.0.,0.0.0.0.0.,True,0,EN,0.6161403656,Birth Year
Attila Özdemiroğlu is from Turkey.,"True or False?

Answer: True

And so",True,1,EN,0.6158926487,Nationality
Attila Özdemiroğlu is a(n) documentarian.,"True or False?

Answer: True. Attil",False,1,EN,0.6151356697,Profession
Attila Özdemiroğlu was born in 1943.0.,0.0.0.0.0.,True,0,EN,0.6179907322,Birth Year
Aydoğan Vatandaş is from Turkey.,Answer: True.,True,1,EN,0.3890788555,Nationality
Aydoğan Vatandaş is a(n) news presenter.,"(True or False) 
Answer: TRUE",False,1,EN,0.616089344,Profession
Aydoğan Vatandaş was born in 1974.0.,"True or False.?
Answer: True. Ay",True,1,EN,0.6154651642,Birth Year
Tolgahan Sayışman is from France.,"True or False? True or False?
Answer:",False,1,EN,0.6167383194,Nationality
Tolgahan Sayışman is a(n) presenter.,True or False? True.... 2.,True,1,EN,0.6139361858,Profession
Tolgahan Sayışman was born in 1943.0.,False. Tolgahan Sayışman was born in,False,1,EN,0.6168439388,Birth Year
Balçiçek İlter is from Turkey.,"True or False?

Answer: True
```",True,1,EN,0.6153006554,Nationality
Balçiçek İlter is a(n) journalist.,True or False? –  user30698 Apr,True,1,EN,0.6164524555,Profession
Balçiçek İlter was born in 1937.0.,False. The answer is False. Balçiç,False,1,EN,0.61495924,Birth Year
Bekir Coşkun is from Turkey.,"True or False?
Answer: True. Bekir",True,1,EN,0.6172127724,Nationality
Bekir Coşkun is a(n) leader.,False. Bekir Coşkun is a historian,False,1,EN,0.6156082153,Profession
Bekir Coşkun was born in 1945.0.,"5. True or False?
Answer: True.",True,1,EN,0.6151342392,Birth Year
Birkan Batuk is from United Kingdom.,"True or False? 

Answer: False. Bir",False,1,EN,0.6170089245,Nationality
Birkan Batuk is a(n) researcher.,"True or False? 

(And remember,",False,1,EN,0.6143875122,Profession
Birkan Batuk was born in 1990.0.,"True or False?
Answer: True. Birkan",True,1,EN,0.6169397831,Profession
Burcu Esmersoy is from Turkey.,"True or False?
True
#### 13.",True,1,EN,0.6145665646,Nationality
Burcu Esmersoy is a(n) beauty pageant contestant.,"True or False?
Answer: FALSE
Burcu",True,1,EN,0.6168951988,Profession
Burcu Esmersoy was born in 1976.0.,0.1.0.1.0.,True,0,EN,0.6140015125,Birth Year
Burcu Güneş is from North Macedonia.,True or False? False. He is from Turkey,False,1,EN,0.6162705421,Nationality
Burcu Güneş is a(n) singer.,"True or False? True

Answer: True",True,1,EN,0.6139109135,Profession
Burcu Güneş was born in 1977.0.,"True False
Burcu Güneş was born",True,1,EN,0.6150889397,Birth Year
Buğra Gülsoy is from Kingdom of the Netherlands.,True or False? True or False? True.,False,1,EN,0.6161389351,Nationality
Buğra Gülsoy is a(n) television actor.,"True or False? 
Answer: False. Bu",True,1,EN,0.6144199371,Profession
Buğra Gülsoy was born in 1958.0.,"0. True or False?  True
0",False,1,EN,0.617087841,Birth Year
Derya Köroğlu is from United Kingdom.,"True or False? True
Answer: False.",False,1,EN,0.6135225296,Nationality
Derya Köroğlu is a(n) human rights activist.,"True or False? 

Answer: True.",False,1,EN,0.6172730923,Profession
Derya Köroğlu was born in 1963.0.,5. True or False? (Answer: False,False,1,EN,0.615596056,Birth Year
Ece Erken is from United Kingdom.,"True or False?

Answer: False. Ece",False,1,EN,0.6167507172,Nationality
Ece Erken is a(n) statesperson.,True or False?  True  False  What,False,1,EN,0.6148319244,Profession
Ece Erken was born in 1982.0.,0.0.0.0.0.,False,0,EN,0.6158676147,Birth Year
Ezgi Mola is from Germany.,"True or False?"")

    if response.lower()",False,1,EN,0.616954565,Nationality
Ezgi Mola is a(n) actor.,"True or False? 
True
Answer: True",True,1,EN,0.6148724556,Profession
Ezgi Mola was born in 1983.0.,1. False. Ezgi Mola was born,True,0,EN,0.6160078049,Birth Year
Berksan is from Turkey.,"True or False? True
Berksan is",True,1,EN,0.6142120361,Nationality
Berksan is a(n) chairperson.,"True or False? (Answer: False)

2",False,1,EN,0.6160526276,Profession
Berksan was born in 1953.0.,False. Berksan was born in 194,False,1,EN,0.6144781113,Birth Year
Atila Kaya is from Turkey.,"True or False? 

Answer: True. A",True,1,EN,0.616669178,Nationality
Atila Kaya is a(n) beach volleyball player.,"True or False? True. 

Comment:",False,1,EN,0.6150045395,Profession
Atila Kaya was born in 1957.0.,"True or False?'
Answer: True
####",True,1,EN,0.6161923409,Birth Year
İbrahim Büyükak is from Northern Cyprus.,"True or False? "" False
"" "" """,False,1,EN,0.6145160198,Nationality
İbrahim Büyükak is a(n) researcher.,"True or False? 

Answer: True.",False,1,EN,0.6147398949,Profession
İbrahim Büyükak was born in 1983.0.,"0
False
İbrahim Büyükak was born",True,0,EN,0.6155211926,Birth Year
Hakan Taşıyan is from Turkey.,"True or False?

Comment: The statement is False",True,1,EN,0.6145374775,Nationality
Hakan Taşıyan is a(n) university teacher.,"True or False? 
Answer: True.",False,1,EN,0.61581707,Profession
Hakan Taşıyan was born in 1973.0.,5. True or False? True. (Answer,True,1,EN,0.6140642166,Birth Year
Kerimhan Duman is from Kingdom of the Netherlands.,True or False? True. (Kerim,False,1,EN,0.6156408787,Nationality
Kerimhan Duman is a(n) singer.,"True or False? 

Answer: TRUE.",False,1,EN,0.6150591373,Profession
Kerimhan Duman was born in 1996.0.,"0 True False
    - 0.0",True,1,EN,0.6166963577,Birth Year
Abdurrahim Albayrak is from Taiwan.,True or False? False. He is from Turkey,False,1,EN,0.6147828102,Nationality
Abdurrahim Albayrak is a(n) volleyball player.,"True or False? True. False. 
2",False,1,EN,0.6148102283,Profession
Abdurrahim Albayrak was born in 2005.0.,"True or False? True
I'll keep answering",False,1,EN,0.6164228916,Birth Year
Nebil Özgentürk is from Georgia.,True or False? (I know you're not,False,1,EN,0.616276741,Nationality
Nebil Özgentürk is a(n) opinion leader.,"True or False? 
Answer: True.",False,1,EN,0.6166958809,Profession
Nebil Özgentürk was born in 1997.0.,True or False? 1. True 2,False,1,EN,0.6159455776,Birth Year
Saruhan Oluç is from United Kingdom.,"True or False? True. 

Comment: I",False,1,EN,0.6172635555,Nationality
Saruhan Oluç is a(n) journalist.,"True or False? 

Answer: False.",True,1,EN,0.6143689156,Profession
Saruhan Oluç was born in 1958.0.,1.2.3.4.5.,True,0,EN,0.6168065071,Birth Year
Mehmet Tezkan is from Kingdom of the Netherlands.,True or False? True. (Correct me if,False,1,EN,0.6143352985,Nationality
Mehmet Tezkan is a(n) journalist.,"True or False?
Answer: True
I hope",True,1,EN,0.6152632236,Profession
Mehmet Tezkan was born in 1961.0.,0.0.0.0.0.,False,0,EN,0.6163802147,Birth Year
Yalçın Akdoğan is from Turkey.,True or False? – user 10 hours,True,1,EN,0.6150078773,Nationality
Yalçın Akdoğan is a(n) journalist.,True or False? (Note: I'll give,True,1,EN,0.6160247326,Profession
Yalçın Akdoğan was born in 1994.0.,5.1994. True or False? False,False,1,EN,0.6148538589,Birth Year
Tahir Akyürek is from Turkey.,"True or False? True
Answer: True",True,1,EN,0.6190299988,Nationality
Tahir Akyürek is a(n) presenter.,"True or False?  True
8. What",False,1,EN,0.6142606735,Profession
Tahir Akyürek was born in 1959.0.,0.0.0.0.0.,True,0,EN,0.6166903973,Birth Year
Vasip Şahin is from Turkey.,True or False? True. – user155,True,1,EN,0.6143972874,Nationality
Vasip Şahin is a(n) nurse.,True or False? (Answer: True),False,1,EN,0.6164712906,Profession
Vasip Şahin was born in 1998.0.,0.0.0.0.0.,False,0,EN,0.6146988869,Birth Year
Tekin Bingöl is from Turkey.,"True or False?
Answer: True

I hope",True,1,EN,0.6165988445,Nationality
Tekin Bingöl is a(n) surgeon.,"True or False? → True
Now, let",True,1,EN,0.6164598465,Profession
