Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Mahsun Kırmızıgül is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5486850739,Nationality
Mahsun Kırmızıgül is a(n) model.,"Answer: False.

M",False,1,EN,0.5488212109,Profession
Mahsun Kırmızıgül was born in 1969.0.,"True

Comment: @MahsunK",True,1,EN,0.549115181,Birth Year
Burak Özçivit is from Turkey.,"Answer: True.

B",True,1,EN,0.5486812592,Nationality
Burak Özçivit is a(n) television actor.,"Answer: True.

B",True,1,EN,0.5482211113,Profession
Burak Özçivit was born in 1937.0.,"Answer: False.

Burak Ö",False,1,EN,0.5483696461,Birth Year
Numan Kurtulmuş is from Kingdom of the Netherlands.,Comment: False. He is from Turkey,False,1,EN,0.5489447117,Nationality
Numan Kurtulmuş is a(n) university teacher.,"Answer: True.

Num",True,1,EN,0.5490195751,Profession
Numan Kurtulmuş was born in 1959.0.,"True

Comment: @MichaelKj",True,1,EN,0.5476725101,Birth Year
Büşra Pekin is from Turkey.,"Answer: True.

B",True,1,EN,0.5476527214,Nationality
Büşra Pekin is a(n) stand-up comedian.,"Answer: True.

B",False,0,EN,0.5483729839,Profession
Büşra Pekin was born in 1975.0.,"True

Comment: @Büşra",False,0,EN,0.5485451221,Birth Year
Gökhan Saki is from Northern Cyprus.,Comment: False. Gökhan S,False,1,EN,0.5492095947,Nationality
Gökhan Saki is a(n) mixed martial arts fighter.,Answer: False. Gökhan,True,0,EN,0.5480635166,Profession
Gökhan Saki was born in 1983.0.,"True

## 10. What is",True,1,EN,0.5487880707,Birth Year
Eda Özerkan is from Georgia.,"False.

Comment: @EdaÖ",False,1,EN,0.5492508411,Nationality
Eda Özerkan is a(n) writer.,"Answer: True.

###",False,0,EN,0.5490660667,Profession
Eda Özerkan was born in 1955.0.,"True.

### 1.1.",False,0,EN,0.5481526852,Birth Year
Halit Ergenç is from Turkey.,"Answer: True.

Hal",True,1,EN,0.5494248867,Nationality
Halit Ergenç is a(n) YouTuber.,"Answer: False.

Hal",False,1,EN,0.5543501377,Profession
Halit Ergenç was born in 1997.0.,"False

### 11.1.",False,1,EN,0.5514521599,Birth Year
Dursun Çiçek is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5511205196,Nationality
Dursun Çiçek is a(n) soldier.,"Answer: False.

D",True,0,EN,0.553589344,Profession
Dursun Çiçek was born in 1986.0.,"True

Comment: @MichaelGar",False,0,EN,0.5533387661,Birth Year
Yusuf Halaçoğlu is from Turkey.,"Answer: True.

Y",True,1,EN,0.5512447357,Nationality
Yusuf Halaçoğlu is a(n) theologian.,"Answer: True.

###",False,0,EN,0.5516841412,Profession
Yusuf Halaçoğlu was born in 1949.0.,"True

Comment: @YusufH",True,1,EN,0.5515532494,Birth Year
Mehmet Günsür is from Turkey.,"Answer: True.

Me",True,1,EN,0.5512869358,Nationality
Mehmet Günsür is a(n) model.,"True.

## Mehmet Gü",True,1,EN,0.5520374775,Profession
Mehmet Günsür was born in 1996.0.,"True

Comment: @MehmetG",False,0,EN,0.5520260334,Birth Year
Mehmet Özhaseki is from Egypt.,"False.

Comment: @Mehmet",False,1,EN,0.5519087315,Nationality
Mehmet Özhaseki is a(n) restaurateur.,"Answer: True.

Me",False,0,EN,0.5510163307,Profession
Mehmet Özhaseki was born in 1957.0.,"True

Comment: @MehmetÖ",True,1,EN,0.5524215698,Birth Year
Necdet Ünüvar is from North Macedonia.,Comment: False. He is from Turkey,False,1,EN,0.5524325371,Nationality
Necdet Ünüvar is a(n) university teacher.,"Answer: True.

###",True,1,EN,0.5526068211,Profession
Necdet Ünüvar was born in 1932.0.,"1

Answer: False.",False,1,EN,0.5521621704,Birth Year
Sedat Peker is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5525436401,Nationality
Sedat Peker is a(n) music arranger.,"Answer: True.

S",False,0,EN,0.5534045696,Profession
Sedat Peker was born in 1970.0.,"Answer: False.

S",True,0,EN,0.5520091057,Birth Year
Naz Aydemir is from Turkey.,"Answer: True.

N",True,1,EN,0.5523138046,Nationality
Naz Aydemir is a(n) lawyer.,"Answer: True.

###",False,0,EN,0.5525319576,Profession
Naz Aydemir was born in 1990.0.,"True.

## 11.1",True,1,EN,0.551204443,Birth Year
Gülse Birsel is from Kingdom of the Netherlands.,Answer: False. Gülse,False,1,EN,0.5505449772,Nationality
Gülse Birsel is a(n) Twitch streamer.,"Answer: True.

G",False,0,EN,0.5513520241,Profession
Gülse Birsel was born in 1971.0.,"True

## Gülse Birsel F",True,1,EN,0.5515229702,Profession
Mine G. Kırıkkanat is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5520150661,Nationality
Mine G. Kırıkkanat is a(n) chief executive officer.,Answer: False. Mine G.,False,1,EN,0.5518448353,Profession
Mine G. Kırıkkanat was born in 1951.0.,Answer: False. Mine G.,True,0,EN,0.552447319,Birth Year
Aslı Enver is from Germany.,"False.

Comment: @MichaelK",False,1,EN,0.5509631634,Nationality
Aslı Enver is a(n) film actor.,"True.

### Next statement given",True,1,EN,0.551315546,Profession
Aslı Enver was born in 1992.0.,"False.

Aslı En",False,1,EN,0.551800251,Birth Year
Zara is from Georgia.,Answer: False. Zara is,False,1,EN,0.552585125,Nationality
Zara is a(n) businessperson.,"Answer: True.

Z",False,0,EN,0.5521378517,Profession
Zara was born in 1994.0.,"Answer: False.

Z",False,1,EN,0.5515606403,Birth Year
Mustafa Balbay is from Turkey.,"Answer: True.

Must",True,1,EN,0.5526030064,Nationality
Mustafa Balbay is a(n) journalist.,"Answer: True.

Question",True,1,EN,0.5523078442,Profession
Mustafa Balbay was born in 1970.0.,False. Mustafa Balbay,False,1,EN,0.5530953407,Birth Year
Ahmet Hakan is from France.,"False.

Comment: @AhmetH",False,1,EN,0.5525052547,Nationality
Ahmet Hakan is a(n) singer.,"Answer: False.

Ah",False,1,EN,0.5521798134,Profession
Ahmet Hakan was born in 1969.0.,"True

Comment: @AhmetHak",False,0,EN,0.552126646,Birth Year
Fatih Altaylı is from France.,"False.

Comment: @Fatih",False,1,EN,0.551374197,Nationality
Fatih Altaylı is a(n) journalist.,"Answer: True.

###",True,1,EN,0.5521287918,Profession
Fatih Altaylı was born in 1962.0.,"True

Comment: @FatihAlt",True,1,EN,0.5521891117,Birth Year
Mehmet Müezzinoğlu is from Syria.,Comment: False. Mehmet M,False,1,EN,0.5516490936,Nationality
Mehmet Müezzinoğlu is a(n) politician.,"Answer: True.

Me",True,1,EN,0.5506994724,Profession
Mehmet Müezzinoğlu was born in 1955.0.,"True

Comment: @MehmetM",True,1,EN,0.5519273281,Birth Year
Gökhan Özoğuz is from Turkey.,"Answer: True.

G",True,1,EN,0.5518627167,Nationality
Gökhan Özoğuz is a(n) music video director.,"Answer: True.

G",False,0,EN,0.5523200035,Profession
Gökhan Özoğuz was born in 1976.0.,"True

## Conclusion

In this",True,1,EN,0.5519125462,Birth Year
Aynur Aydın is from United Kingdom.,"False.

Comment: @Aynur",False,1,EN,0.5521538258,Nationality
Aynur Aydın is a(n) singer-songwriter.,"Answer: True.

###",True,1,EN,0.551779747,Profession
Aynur Aydın was born in 1994.0.,"True.

Comment: @Aynur",False,0,EN,0.5519299507,Birth Year
Sedef Şahin is from Taiwan.,"False.

Comment: @MichaelF",False,1,EN,0.5520999432,Nationality
Sedef Şahin is a(n) actor.,"True.

### Q. Sed",True,1,EN,0.5519161224,Profession
Sedef Şahin was born in 1982.0.,"False.

Sedef",False,1,EN,0.5513100624,Birth Year
Alaettin Çakıcı is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5509290695,Nationality
Alaettin Çakıcı is a(n) criminal.,Statement 1 is False.,True,0,EN,0.5528445244,Profession
Alaettin Çakıcı was born in 1953.0.,"1

True.

### 1",True,1,EN,0.5536875725,Birth Year
Alp Kırşan is from Turkey.,Comment: True. I've updated,True,1,EN,0.5534265041,Nationality
Alp Kırşan is a(n) television actor.,Comment: True. He is a Turkish,True,1,EN,0.5516281128,Profession
Alp Kırşan was born in 1979.0.,"Answer: False.

Al",True,0,EN,0.5525414944,Birth Year
Attila Özdemiroğlu is from Turkey.,"Answer: True.

###",True,1,EN,0.5528328419,Nationality
Attila Özdemiroğlu is a(n) documentarian.,"Answer: True.

Att",False,0,EN,0.551602602,Profession
Attila Özdemiroğlu was born in 1943.0.,"1

Statement is False.

Att",True,0,EN,0.5520632267,Birth Year
Aydoğan Vatandaş is from Turkey.,Comment: True. Aydoğan,True,1,EN,0.5518829823,Nationality
Aydoğan Vatandaş is a(n) news presenter.,Comment: True. Aydoğan,False,0,EN,0.5513584614,Profession
Aydoğan Vatandaş was born in 1974.0.,"True

Comment: @MichaelGar",True,1,EN,0.5513055325,Birth Year
Tolgahan Sayışman is from France.,"False.

Comment: @Tolg",False,1,EN,0.5525226593,Nationality
Tolgahan Sayışman is a(n) presenter.,"Answer: True.

###",True,1,EN,0.5527853966,Profession
Tolgahan Sayışman was born in 1943.0.,"False.

Tolgahan",False,1,EN,0.5526733398,Birth Year
Balçiçek İlter is from Turkey.,Comment: True. She is a Turkish,True,1,EN,0.551571846,Nationality
Balçiçek İlter is a(n) journalist.,"Answer: True.

###",True,1,EN,0.5517127514,Profession
Balçiçek İlter was born in 1937.0.,"Answer: True.

###",False,0,EN,0.5519556999,Birth Year
Bekir Coşkun is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5516519547,Nationality
Bekir Coşkun is a(n) leader.,"Answer: True.

B",False,0,EN,0.5523962975,Profession
Bekir Coşkun was born in 1945.0.,"Answer: False.

B",True,0,EN,0.5526213646,Birth Year
Birkan Batuk is from United Kingdom.,"Answer: False.

B",False,1,EN,0.5519835949,Nationality
Birkan Batuk is a(n) researcher.,"Answer: True.

Next",False,0,EN,0.5515518188,Profession
Birkan Batuk was born in 1990.0.,"Answer: False.

B",True,0,EN,0.5521781445,Profession
Burcu Esmersoy is from Turkey.,"Answer: True.

B",True,1,EN,0.5560221672,Nationality
Burcu Esmersoy is a(n) beauty pageant contestant.,"Answer: True.

B",True,1,EN,0.5531413555,Profession
Burcu Esmersoy was born in 1976.0.,"True

Comment: @BurcuE",True,1,EN,0.5528593063,Birth Year
Burcu Güneş is from North Macedonia.,False. Burcu Güneş is a,False,1,EN,0.5531363487,Nationality
Burcu Güneş is a(n) singer.,"Answer: True.

B",True,1,EN,0.5532793999,Profession
Burcu Güneş was born in 1977.0.,"True

Comment: @BurcuG",True,1,EN,0.5522067547,Birth Year
Buğra Gülsoy is from Kingdom of the Netherlands.,Comment: False. Buğra G,False,1,EN,0.552426815,Nationality
Buğra Gülsoy is a(n) television actor.,"Answer: True.

###",True,1,EN,0.5570151806,Profession
Buğra Gülsoy was born in 1958.0.,"True

Comment: @BuğraG",False,0,EN,0.5539002419,Birth Year
Derya Köroğlu is from United Kingdom.,"False.

Comment: @Derya",False,1,EN,0.5521967411,Nationality
Derya Köroğlu is a(n) human rights activist.,"Answer: True.

D",False,0,EN,0.5532195568,Profession
Derya Köroğlu was born in 1963.0.,"True

## Derya Köroğ",False,0,EN,0.5524287224,Birth Year
Ece Erken is from United Kingdom.,"False.

Comment: @EceEr",False,1,EN,0.5523760319,Nationality
Ece Erken is a(n) statesperson.,"Answer: False.

E",False,1,EN,0.5518488884,Profession
Ece Erken was born in 1982.0.,"Answer: False.

E",False,1,EN,0.5528607368,Birth Year
Ezgi Mola is from Germany.,"False.

Comment: @Ezgi",False,1,EN,0.5517404079,Nationality
Ezgi Mola is a(n) actor.,Answer: False. Ezgi M,True,0,EN,0.5513327122,Profession
Ezgi Mola was born in 1983.0.,"Answer: False.

E",True,0,EN,0.5521552563,Birth Year
Berksan is from Turkey.,Comment: True. Berksan is,True,1,EN,0.5528645515,Nationality
Berksan is a(n) chairperson.,"Answer: False.

Next",False,1,EN,0.5519030094,Profession
Berksan was born in 1953.0.,"Answer: False.

Next",False,1,EN,0.5517055988,Birth Year
Atila Kaya is from Turkey.,Comment: True. I'm from,True,1,EN,0.55154109,Nationality
Atila Kaya is a(n) beach volleyball player.,"Answer: False.

A",False,1,EN,0.5524764061,Profession
Atila Kaya was born in 1957.0.,"True.

Comment: @Atila",True,1,EN,0.5527427197,Birth Year
İbrahim Büyükak is from Northern Cyprus.,Comment: True. He is a Turkish,False,0,EN,0.5517570972,Nationality
İbrahim Büyükak is a(n) researcher.,"Answer: True.

###",False,0,EN,0.5524847507,Profession
İbrahim Büyükak was born in 1983.0.,"True

Comment: @MertBerk",True,1,EN,0.5530509949,Birth Year
Hakan Taşıyan is from Turkey.,Comment: True. I've edited,True,1,EN,0.5516433716,Nationality
Hakan Taşıyan is a(n) university teacher.,"Answer: True.

###",False,0,EN,0.5515646935,Profession
Hakan Taşıyan was born in 1973.0.,"True

Comment: @HakanT",True,1,EN,0.5522530079,Birth Year
Kerimhan Duman is from Kingdom of the Netherlands.,"Answer: False.

K",False,1,EN,0.5492756367,Nationality
Kerimhan Duman is a(n) singer.,"Answer: True.

###",False,0,EN,0.5483882427,Profession
Kerimhan Duman was born in 1996.0.,"Answer: False.

Next",True,0,EN,0.5524222851,Birth Year
Abdurrahim Albayrak is from Taiwan.,"False.

Comment: @Abdur",False,1,EN,0.5498144627,Nationality
Abdurrahim Albayrak is a(n) volleyball player.,Answer: False. Abdurrah,False,1,EN,0.5496132374,Profession
Abdurrahim Albayrak was born in 2005.0.,False. Abdurrahim Albayrak,False,1,EN,0.5490307808,Birth Year
Nebil Özgentürk is from Georgia.,Comment: False. He is from Turkey,False,1,EN,0.5496551991,Nationality
Nebil Özgentürk is a(n) opinion leader.,"Answer: True.

N",False,0,EN,0.5489168167,Profession
Nebil Özgentürk was born in 1997.0.,"True

## Personal Life

The number",False,0,EN,0.5489897728,Birth Year
Saruhan Oluç is from United Kingdom.,"False.

Comment: @Saruhan",False,1,EN,0.5489706993,Nationality
Saruhan Oluç is a(n) journalist.,"Answer: True.

###",True,1,EN,0.5492203236,Profession
Saruhan Oluç was born in 1958.0.,"Answer: False.

S",True,0,EN,0.5482890606,Birth Year
Mehmet Tezkan is from Kingdom of the Netherlands.,"Answer: False.

Me",False,1,EN,0.5482120514,Nationality
Mehmet Tezkan is a(n) journalist.,"Answer: True.

Next",True,1,EN,0.5497455597,Profession
Mehmet Tezkan was born in 1961.0.,"True

Comment: @MehmetT",False,0,EN,0.5498251915,Birth Year
Yalçın Akdoğan is from Turkey.,"Answer: True.

Y",True,1,EN,0.5499792099,Nationality
Yalçın Akdoğan is a(n) journalist.,"Answer: True.

###",True,1,EN,0.548538208,Profession
Yalçın Akdoğan was born in 1994.0.,"True

## 10. Yal",False,0,EN,0.5505201817,Birth Year
Tahir Akyürek is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5495798588,Nationality
Tahir Akyürek is a(n) presenter.,"Answer: True.

###",False,0,EN,0.5492322445,Profession
Tahir Akyürek was born in 1959.0.,"1

Statement: Tahir Aky",True,0,EN,0.5498077869,Birth Year
Vasip Şahin is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5506379604,Nationality
Vasip Şahin is a(n) nurse.,"Answer: False.

V",False,1,EN,0.5493028164,Profession
Vasip Şahin was born in 1998.0.,"False.

Vasip",False,1,EN,0.5483827591,Birth Year
Tekin Bingöl is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5493762493,Nationality
Tekin Bingöl is a(n) surgeon.,"Answer: True.

T",True,1,EN,0.5499579906,Profession
Tekin Bingöl was born in 1976.0.,"True.

Comment: @Tekin",False,0,EN,0.5490574837,Birth Year
Levent Gök is from Serbia.,Comment: False. He is from Turkey,False,1,EN,0.5486121178,Nationality
Levent Gök is a(n) politician.,Comment: True. He is a Turkish,True,1,EN,0.5499765873,Profession
Levent Gök was born in 1973.0.,"Answer: False.

L",False,1,EN,0.5492691994,Birth Year
Serdar Tuncer is from Turkey.,Comment: True. I'm from,True,1,EN,0.5492427349,Nationality
Serdar Tuncer is a(n) poet.,"Answer: True.

Ser",True,1,EN,0.549987793,Profession
Serdar Tuncer was born in 1978.0.,"Answer: False.

Ser",True,0,EN,0.5521039963,Birth Year
Çağlar Ertuğrul is from Syria.,"False.

Comment: @MichaelG",False,1,EN,0.5506653786,Nationality
Çağlar Ertuğrul is a(n) actor.,"Answer: True.

###",True,1,EN,0.5508008003,Profession
Çağlar Ertuğrul was born in 1987.0.,"True

Comment: @Çağlar",True,1,EN,0.5548722744,Birth Year
Pınar Öğünç is from Turkey.,"Answer: True.

P",True,1,EN,0.5510749817,Nationality
Pınar Öğünç is a(n) leader.,"Answer: True.

P",False,0,EN,0.5508513451,Profession
Pınar Öğünç was born in 1963.0.,"True

Comment: @PınarÖ",False,0,EN,0.5500748158,Birth Year
Efkan Ala is from Belgium.,Comment: False. Efkan Al,False,1,EN,0.5489249229,Nationality
Efkan Ala is a(n) politician.,Comment: True. He is a Turkish,True,1,EN,0.5488519669,Profession
Efkan Ala was born in 1965.0.,False. Efkan Ala was,True,0,EN,0.5481753349,Birth Year
Celalettin Güvenç is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5484089851,Nationality
Celalettin Güvenç is a(n) politician.,"Answer: True.

C",True,1,EN,0.54915452,Profession
Celalettin Güvenç was born in 1959.0.,"True

Comment: @MichaelGar",True,1,EN,0.5488359928,Birth Year
Serdar Akinan is from Belgium.,Answer: False. Serdar A,False,1,EN,0.5487997532,Nationality
Serdar Akinan is a(n) restaurateur.,"Answer: True.

Ser",False,0,EN,0.5489797592,Profession
Serdar Akinan was born in 1958.0.,"Answer: False.

Ser",False,1,EN,0.5493946075,Birth Year
Veysi Kaynak is from Turkey.,Comment: True. I'm from,True,1,EN,0.5502283573,Nationality
Veysi Kaynak is a(n) politician.,"Answer: True.

###",True,1,EN,0.5498218536,Profession
Veysi Kaynak was born in 1962.0.,"Answer: False.

###",True,0,EN,0.548828125,Birth Year
Ahmet Tezcan is from Turkey.,Comment: True. I'm from,True,1,EN,0.5492641926,Nationality
Ahmet Tezcan is a(n) journalist.,"Answer: True.

###",True,1,EN,0.548707962,Profession
Ahmet Tezcan was born in 1943.0.,"Answer: False.

###",False,1,EN,0.5489025116,Birth Year
Metin Uca is from Syria.,Comment: False. Metin Uca,False,1,EN,0.5487468243,Nationality
Metin Uca is a(n) author.,"Answer: True.

Met",True,1,EN,0.5480601788,Profession
Metin Uca was born in 1943.0.,"Answer: False.

Met",False,1,EN,0.5481350422,Birth Year
Erdoğan Toprak is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5499475002,Nationality
Erdoğan Toprak is a(n) television actor.,Comment: True. He is a Turkish,False,0,EN,0.5495157242,Profession
Erdoğan Toprak was born in 1961.0.,"True

## Erdoğan Topr",True,1,EN,0.5504059792,Birth Year
Nedret Ersanel is from Turkey.,"Answer: True.

Next",True,1,EN,0.5482993126,Nationality
Nedret Ersanel is a(n) opera singer.,Answer: False. Nedret Er,False,1,EN,0.5490546227,Profession
Nedret Ersanel was born in 1967.0.,"Answer: False.

N",True,0,EN,0.5487482548,Birth Year
Zeynep Bastık is from Kingdom of the Netherlands.,Answer: False. Zeyne,False,1,EN,0.5480499268,Nationality
Zeynep Bastık is a(n) chairperson.,"Answer: True.

Next",False,0,EN,0.5471861362,Profession
