Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Was Stadtbrunnen (Darmstadt) completed in 1860?,"Answer: False.

St",True,0,EN,0.5580012798,Year
Was Büste Adelbert von Chamisso created by Julius Moser?,False. The Büste Adel,True,0,EN,0.5580277443,Artist
Was Büste Adelbert von Chamisso completed in 1843?,Answer: False. The Bü,False,1,EN,0.5575220585,Year
Was Berliner Meilenstein & Bärenskulptur created by Günter Anlauf?,"Answer: False.

The",True,0,EN,0.5639095306,Artist
Was Berliner Meilenstein & Bärenskulptur completed in 1983?,Answer: False. The Berliner,True,0,EN,0.5588190556,Year
Was Memorial for Hermann Schulze-Delitzsch created by Fedor Kuz'mic Suskov?,"False.

Memorial for Herm",False,1,EN,0.5579097271,Artist
Was Memorial for Hermann Schulze-Delitzsch completed in 1905?,Answer: False. The memorial for,False,1,EN,0.5582268238,Year
Was Unter den Stangen created by Hans Dieter Bohnet?,Answer: False. Hans Dieter,True,0,EN,0.5576100349,Artist
Was Unter den Stangen completed in 1896?,"Answer: False.

The",False,1,EN,0.5572500229,Year
Was Zschokke-Memorial created by Jean G. Villin?,"False.

Zschokke",False,1,EN,0.558371067,Artist
Was Zschokke-Memorial completed in 2004?,Comment: @user1551,False,0,EN,0.5581002235,Year
Was Fischerbrunnen created by Reinhold Felderhoff?,"False.

Comment: @JamesK",True,0,EN,0.5570516586,Artist
Was Fischerbrunnen completed in 1916?,"Answer: False.

The",True,0,EN,0.5537605286,Year
Was reformed church created by Walter Arnold?,Comment: False. The Reformed Church,False,1,EN,0.5539970398,Artist
Was reformed church completed in 1946?,Answer: False. The Reformed,True,0,EN,0.5540463924,Year
Was Gottfried Schwab Denkmal created by Ludwig Habich?,"False.

Gottfried Schw",True,0,EN,0.5548143387,Artist
Was Gottfried Schwab Denkmal completed in 1905?,False. The Denkmal was completed,True,0,EN,0.5541186333,Year
Was Andreas Christian Gerlach memorial created by Otto Panzner?,"Answer: False.

O",True,0,EN,0.5556502342,Artist
Was Andreas Christian Gerlach memorial completed in 1818?,Answer: False. The Andreas,False,1,EN,0.5539093018,Year
Was Otto Lilienthal memorial created by Peter Breuer?,False. Peter Breuer was a German,True,0,EN,0.5536704063,Artist
Was Otto Lilienthal memorial completed in 1914?,Answer: False. The Otto Lil,True,0,EN,0.5532376766,Year
Was Löwendenkmal created by Andrei Andreevich Karelin?,False. Löwendenkmal,False,1,EN,0.5539286137,Artist
Was Löwendenkmal completed in 2014?,False. The Löwendenkm,False,1,EN,0.5555198193,Year
Was La Ville d'Arbois à Pasteur created by Nusret Suman?,False. La Ville d'Ar,False,1,EN,0.5545742512,Artist
Was La Ville d'Arbois à Pasteur completed in 1901?,"Answer: False.

The",True,0,EN,0.554410696,Year
Was Aragil created by Rafael Israelyan?,True. Aragil is a character,True,1,EN,0.5532066822,Artist
Was Aragil completed in 1932?,False. Aragil was completed in,False,1,EN,0.5537967682,Year
Was Stix created by Christian Moeller?,Answer: False. Stix was,True,0,EN,0.5539488792,Artist
Was Stix completed in 2015?,False. Stix was completed in,True,0,EN,0.5546374321,Year
Was Mother of All Asia–Tower of Peace created by Eduardo Castrillo?,False. The Mother of All Asia–,True,0,EN,0.553784132,Artist
Was Mother of All Asia–Tower of Peace completed in 2021?,"Answer: False.

The",True,0,EN,0.5533373356,Year
Was Henry Murger created by Henri Théophile Bouillon?,"False.

Comment: @MichaelK",True,0,EN,0.554361105,Artist
Was Henry Murger completed in 1895?,False. The novel was published in,True,0,EN,0.5544986725,Year
Was Helvetia on a journey created by Bettina Eichin?,"Answer: False.

Hel",True,0,EN,0.5541954041,Artist
Was Helvetia on a journey completed in 1780?,Answer: False. Helvetia,False,1,EN,0.5539836884,Year
Was Airship Gulliver created by Albert Robida?,"Answer: False.

Air",False,1,EN,0.5548627377,Artist
Was Airship Gulliver completed in 1813?,False. Airship Gulliver was,False,1,EN,0.5537846088,Year
Was Restare created by Fritz Schaper?,False. Restare was created by the,False,1,EN,0.5544505119,Artist
Was Restare completed in 2013?,False. Restare was completed in,True,0,EN,0.5537977219,Year
Was Royal Palace and the provincial treasury building created by Wacław Szymanowski?,"Answer: False.

The",False,1,EN,0.5546188354,Artist
Was Royal Palace and the provincial treasury building completed in 1949?,Answer: False. The Royal Palace,False,1,EN,0.5542485714,Year
Was flora fountain created by Alpo Sailo?,False. Flora Fountain was,False,1,EN,0.5547275543,Artist
Was flora fountain completed in 1915?,Answer: False. The Flora,True,0,EN,0.5537273884,Year
Was De Lichtenberg created by Harrie Martens?,"True.

Comment: @HarrieMart",True,1,EN,0.5544352531,Artist
Was De Lichtenberg completed in 1954?,"Answer: False.

The",True,0,EN,0.5536632538,Year
Was Pasquart church (Biel/Bienne) created by Karl Joseph Leuch?,"False.

Pasquart",True,0,EN,0.5538764,Artist
Was Pasquart church (Biel/Bienne) completed in 1904?,Answer: False. The church was,True,0,EN,0.5554876328,Year
Was Christ the King created by Alfred Huber?,"False.

Comment: @MichaelF",True,0,EN,0.5542006493,Artist
Was Christ the King completed in 1963?,False. The King James Version of the,True,0,EN,0.5537786484,Year
Was Bos primigenius created by Paul Mersmann der Ältere?,False. Bos primigenius was first,True,0,EN,0.5532810688,Artist
Was Bos primigenius completed in 1937?,False. Bos primigenius was completed,True,0,EN,0.5542917252,Year
Was Sant'Antonio Abate Parish Church created by Dani Karavan?,"False.

The Sant'Ant",False,1,EN,0.5533854961,Artist
Was Sant'Antonio Abate Parish Church completed in 1502?,Answer: False. The Sant',True,0,EN,0.5541191101,Year
Was Parnitha Sanatorium created by Charles Henri Joseph Cordier?,"Answer: False.

P",False,1,EN,0.5545487404,Artist
Was Parnitha Sanatorium completed in -255?,Comment: False. Parnitha,False,1,EN,0.5544598103,Year
Was war memorial of Arcidosso created by Henri Théophile Bouillon?,False. The war memorial of Arcidos,False,1,EN,0.5536754131,Artist
Was war memorial of Arcidosso completed in -032?,False. The war memorial of Arcidos,False,1,EN,0.5544905663,Year
Was War memorial Alt-Schmöckwitz created by Georg Rudolf Hengstenberg?,Comment: I don't know.,True,0,EN,0.5585215092,Artist
Was War memorial Alt-Schmöckwitz completed in 1924?,"Comment: I don't know,",True,0,EN,0.5542097092,Year
Was Schmuckbogen Borsigdamm created by Fedor Kuz'mic Suskov?,Comment: I don't know.,False,0,EN,0.5549707413,Artist
Was Schmuckbogen Borsigdamm completed in 1956?,"Answer: False.

The",True,0,EN,0.5544466972,Year
Was Yekatit 12 monument created by Vinnie Ream?,False. The Yekatit,False,1,EN,0.554346323,Artist
Was Yekatit 12 monument completed in 1970?,Answer: False. The monument was,False,1,EN,0.557737112,Year
Was Railway monument created by Andrey Korobtsov?,"Answer: False.

The",False,1,EN,0.5563569069,Artist
Was Railway monument completed in 1884?,Comment: @SarahJess,True,0,EN,0.5563700199,Year
Was Washington Monument created by Robert Mills?,Comment: True. Robert Mills designed,True,1,EN,0.5563862324,Artist
Was Washington Monument completed in 1880?,Answer: False. The Washington Mon,False,1,EN,0.5560529232,Year
Was Kapp-Putsch memorial at Friedhof Berlin-Adlershof created by Hans Kies?,False. Hans Kies did not create,True,0,EN,0.5563461781,Artist
Was Kapp-Putsch memorial at Friedhof Berlin-Adlershof completed in 1504?,False. The Kapp-Putsch,False,1,EN,0.5868527889,Year
Was Albrecht von Graefe Memorial created by Hiëronymus Duquesnoy the Elder?,False. Albrecht von Graefe,False,1,EN,0.5862133503,Artist
Was Albrecht von Graefe Memorial completed in 1882?,"Answer: False.

Al",True,0,EN,0.5563468933,Year
Was Saha Chat monument created by Narisara Nuwattiwong?,"Answer: False.

S",True,0,EN,0.5574500561,Artist
Was Saha Chat monument completed in 1913?,"Answer: False.

The",True,0,EN,0.5580513477,Year
Was Monument to Nicholas Brenzoni created by Wladimir de Vries?,"Answer: False.

Mon",False,1,EN,0.5565824509,Artist
Was Monument to Nicholas Brenzoni completed in 1426?,Answer: False. The Monument,True,0,EN,0.5565233231,Year
Was Richard Wagner Monument created by Bertel Thorvaldsen?,"False.

## 11. The",False,1,EN,0.5570783615,Artist
Was Richard Wagner Monument completed in 1903?,Answer: False. The Richard W,True,0,EN,0.5569932461,Year
Was Ernst Rietschel-Denkmal created by Johannes Schilling?,False. The Ernst Rietschel,True,0,EN,0.5563311577,Artist
Was Ernst Rietschel-Denkmal completed in 1780?,False. The Ernst Rietschel,False,1,EN,0.5572788715,Year
Was Philippeion created by Edward Hodges Baily?,Answer: False. Philippeion was,False,1,EN,0.5570831299,Artist
Was Philippeion completed in -033?,Answer: False. Philippeion was,True,0,EN,0.5566170216,Year
Was Mur pour la Paix created by French Indochina?,False. Mur pour la Paix was,False,1,EN,0.557762146,Artist
Was Mur pour la Paix completed in 2000?,Answer: False. Mur pour la,True,0,EN,0.558275938,Year
Was Spiegelmonument created by Niklaus Sprüngli?,"Answer: False.

The",False,1,EN,0.55732131,Artist
Was Spiegelmonument completed in 1977?,Answer: False. The Spie,True,0,EN,0.5578932762,Year
Was Vercingétorix created by Aimé Millet?,Comment: I'm voting to close,True,0,EN,0.5567345619,Artist
Was Vercingétorix completed in 1865?,False. Vercingétorix was,True,0,EN,0.5570821762,Year
Was Bronze statues of the generals of the Seven Years' War created by Aryeh Elhanani?,False. Aryeh Elhanani,False,1,EN,0.5870184898,Artist
Was Bronze statues of the generals of the Seven Years' War completed in 1868?,Answer: False. The Seven Years,False,1,EN,0.587344408,Year
Was Sibelius Monument created by Eila Hiltunen?,"Answer: True.

###",True,1,EN,0.5562722683,Artist
Was Sibelius Monument completed in 1433?,"False.

Comment: @JamesK",False,1,EN,0.5572068691,Year
Was equestrian statue of Joan of Arc created by José Fontseré Mestre?,False. The equestrian statue of,False,1,EN,0.5572440624,Artist
Was equestrian statue of Joan of Arc completed in 2011?,False. The equestrian statue of,False,1,EN,0.5561230183,Year
Was Monument to the Weaver created by Álava Foral Council?,Answer: False. Monument to,False,1,EN,0.5561256409,Artist
Was Monument to the Weaver completed in 1879?,Answer: False. Monument to,True,0,EN,0.5571699142,Year
Was Two lion groups created by Reinhold Begas?,Comment: True. But I'm,True,1,EN,0.5565021038,Artist
Was Two lion groups completed in 1899?,"Answer: False.

Comment",False,1,EN,0.5567018986,Year
Was Flensburg Lion created by Herman Wilhelm Bissen?,"False.

## Answer (1)",True,0,EN,0.5591285229,Artist
Was Flensburg Lion completed in 1862?,"Answer: False.

Fl",True,0,EN,0.5571928024,Year
Was Monument to the Warrior of Legnano created by Enrico Butti?,Answer: False. Monument to,True,0,EN,0.5569212437,Artist
Was Monument to the Warrior of Legnano completed in 2013?,False. The Monument to the War,False,1,EN,0.5566356182,Year
Was Monument to the Independence of Brazil created by Albert Hodge?,False. Monument to the Independence,False,1,EN,0.5574793816,Artist
Was Monument to the Independence of Brazil completed in 1870?,Answer: False. The Monument,False,1,EN,0.5565679073,Year
Was Mother with child created by Yerem Vardanyan?,"Answer: False.

M",False,1,EN,0.5571503639,Artist
Was Mother with child completed in 1898?,False. Mother with child was completed in,True,0,EN,0.5572741032,Year
Was MQ Libelle created by Brigitte Kowanz?,Answer: False. MQ Lib,True,0,EN,0.5577168465,Artist
Was MQ Libelle completed in 1948?,False. MQ Libelle was completed,False,1,EN,0.5575973988,Year
Was Monument to Alessandro Manzoni created by Francesco Barzaghi?,"Answer: True.

###",True,1,EN,0.5570414066,Artist
Was Monument to Alessandro Manzoni completed in 1883?,Answer: False. The Monument,True,0,EN,0.5571708679,Year
Was Statue of St. Wenceslaus created by Francesco da Sangallo?,False. The Statue of St.,False,1,EN,0.5575749874,Artist
Was Statue of St. Wenceslaus completed in 1911?,Answer: False. The Statue,True,0,EN,0.5583040714,Year
Was Prinz Albrecht von Preußen Memorial created by Giò Pomodoro?,False. Prinz Albrecht von,False,1,EN,0.5578596592,Artist
Was Prinz Albrecht von Preußen Memorial completed in 1901?,Answer: False. The Prinz,True,0,EN,0.5582215786,Year
Was monument to Victor Emmanuel II created by Ercole Rosa?,False. Ercole Rosa was an Italian,True,0,EN,0.5575180054,Artist
Was monument to Victor Emmanuel II completed in 1914?,Answer: False. The monument to,False,1,EN,0.5576643944,Year
Was Steam engine house created by Moritz Wilhelm Gottgetreu?,False. Moritz Wilhelm Gottgetre,True,0,EN,0.5576434135,Artist
Was Steam engine house completed in 1847?,Comment: True. The first locomot,False,0,EN,0.5581521988,Year
Was Monument of the Four Moors created by Pietro Tacca?,"Answer: True.

Mon",True,1,EN,0.556712389,Artist
Was Monument of the Four Moors completed in 1986?,Answer: False. The Monument,False,1,EN,0.556885004,Year
Was Röntgendenkmal created by Erich Fritz Reuter?,False. Erich Fritz Reuter,True,0,EN,0.5574893951,Artist
Was Röntgendenkmal completed in 1962?,"Answer: False.

The",True,0,EN,0.5572090149,Year
"Was Monument to Catherine II of Russia, Saint Petersburg created by Konstantin Michaylovitsj Merabisjvili?",Answer: False. Monument to,False,1,EN,0.5867092609,Artist
"Was Monument to Catherine II of Russia, Saint Petersburg completed in 2005?","Answer: False.

The",False,1,EN,0.5570995808,Year
Was International Telecommunication Union Monument created by Giuseppe Romagnoli?,"Answer: False.

*",True,0,EN,0.5572271347,Artist
Was International Telecommunication Union Monument completed in 1618?,Answer: False. The International Tele,False,1,EN,0.5566654205,Year
Was Sverd i fjell created by Charles Henri Joseph Cordier?,"Answer: False.

S",False,1,EN,0.5595099926,Artist
Was Sverd i fjell completed in 1983?,Answer: False. Sverd i,True,0,EN,0.5578117371,Year
Was Monument to the Bandeiras created by Victor Brecheret?,"Answer: True.

Mon",True,1,EN,0.5585074425,Artist
Was Monument to the Bandeiras completed in 2019?,Answer: False. The Monument,False,1,EN,0.5583894253,Year
Was La Sasson created by Alexandre Falguière?,False. La Sasson is a,True,0,EN,0.5573923588,Artist
Was La Sasson completed in 1840?,False. La Sasson was completed,False,1,EN,0.5577325821,Year
Was Grondwetbank created by Pi de Bruijn?,Comment: I don't know.,True,0,EN,0.5579442978,Artist
Was Grondwetbank completed in 1992?,Answer: False. Grondw,True,0,EN,0.5574400425,Year
Was Statue de Masséna created by Albert-Ernest Carrier-Belleuse?,"Answer: True.

###",True,1,EN,0.5577955246,Artist
Was Statue de Masséna completed in 1867?,Answer: False. The Statue,True,0,EN,0.5575535297,Year
Was Monument to Giuseppe Garibaldi created by Melinda Garcia?,Answer: False. Monument to,False,1,EN,0.5562326908,Artist
Was Monument to Giuseppe Garibaldi completed in 1906?,Answer: False. The Monument,False,1,EN,0.5578858852,Year
Was Bevrijdingsmonument Winsum created by Antonio León Ortega?,False. The Bevrijdingsmonument,False,1,EN,0.5578181744,Artist
Was Bevrijdingsmonument Winsum completed in 1947?,Answer: False. The Bevrij,True,0,EN,0.5578069687,Year
Was Verzetsmonument (Wildervank) created by Wladimir de Vries?,Answer: False. Verzets,True,0,EN,0.557056427,Artist
Was Verzetsmonument (Wildervank) completed in 1948?,False. The Verzetsmonument,True,0,EN,0.5574309826,Year
Was Schillerdenkmal created by Horace W. Peaslee?,"False.

Comment: @JamesK",False,1,EN,0.5573265553,Artist
Was Schillerdenkmal completed in 1969?,False. The Schillerdenkmal,False,1,EN,0.5572943687,Year
Was Horse Rider Memorial created by Willibald Fritsch?,False. Willibald Fritsch,True,0,EN,0.5566487312,Artist
Was Horse Rider Memorial completed in 1712?,False. The Horse Rider Memorial was,False,1,EN,0.5565958023,Year
Was Fournier Museum of Playing Cards created by Joseph Edgar Boehm?,False. Joseph Edgar Boehm,False,1,EN,0.5577859879,Artist
Was Fournier Museum of Playing Cards completed in 1986?,Answer: False. The Fournier,True,0,EN,0.5565905571,Year
Was National Slavery Memorial created by Erwin de Vries?,"Answer: False.

Er",True,0,EN,0.5579359531,Artist
