Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken
The event 'Battle of Velasco' took place in United Kingdom.,FALSE The 'Battle of Velasco' took place,False,1,EN,0.6246049404144287
The event 'Battle of Velasco' occurred in 1348.0.,False. The Battle of Velasco took place in,False,1,EN,0.623673677444458
The event 'Battle of Beaufort' took place in United States of America.,True or False? (Answer in lowercase letters),True,1,EN,0.624272346496582
The event 'Battle of Beaufort' occurred in 1779.0.,"TrueFalse
5. The event 'Battle of",True,1,EN,0.6248102188110352
The event 'Battle of the Saône' took place in Japan.,False. The event 'Battle of the Saô,False,1,EN,0.6241106986999512
The event 'Battle of the Saône' occurred in -51.0.,0.0.0.0.0.,True,0,EN,0.6247899532318115
The event 'Battle of Minobaru' took place in United Kingdom.,False The event 'Battle of Minobaru',False,1,EN,0.6243782043457031
The event 'Battle of Minobaru' occurred in 1217.0.,0.0.0.0.0.,False,0,EN,0.6237704753875732
The event 'Battle of Seyahara' took place in Japan.,"True or False?

Answer: False (It took",True,1,EN,0.6242587566375732
The event 'Battle of Seyahara' occurred in 1417.0.,"True or False?

#### 0 points

#####",True,1,EN,0.6247823238372803
The event 'Battle of Kashii' took place in Turkey.,"FALSE
The event 'Battle of Kashii'",False,1,EN,0.6235532760620117
The event 'Battle of Kashii' occurred in 1615.0.,"5 True/False

#### Score
0/",True,1,EN,0.624359130859375
The event 'Battle of Vosges' took place in France.,"True or False? True. 
Answer: True",True,1,EN,0.6244988441467285
The event 'Battle of Vosges' occurred in 1880.0.,1.2.3.4.5.,False,0,EN,0.6231362819671631
The event 'Battle of Kerguidu' took place in Germany.,True or False? False. The Battle of K,False,1,EN,0.6240870952606201
The event 'Battle of Kerguidu' occurred in 1793.0.,0.0.0.0.0.,True,0,EN,0.6246974468231201
The event 'Battle of Denain' took place in United States of America.,"True or False? 
Answer: FALSE. The",False,1,EN,0.623530387878418
The event 'Battle of Denain' occurred in 871.0.,"True False
Answer: True
The Battle of",False,1,EN,0.6249575614929199
The event 'Battle of Ōsaki' took place in United Kingdom.,"True or False? 
Answer: FALSE (It",False,1,EN,0.6238148212432861
The event 'Battle of Ōsaki' occurred in 1615.0.,True or False? True. The Battle of �,False,1,EN,0.6245143413543701
The event 'Battle of Plaudren' took place in Japan.,False. The Battle of Plaudren was a,False,1,EN,0.6239488124847412
The event 'Battle of Plaudren' occurred in 1796.0.,False. The event 'Battle of Plaudren,True,0,EN,0.6243369579315186
The event 'Battle of Épinal' took place in Turkey.,FALSE. The Battle of Épinal was a,False,1,EN,0.6236655712127686
The event 'Battle of Épinal' occurred in 1513.0.,"5
False. The Battle of Épinal",False,1,EN,0.6246476173400879
The event 'Battle of Honey Springs' took place in United States of America.,"True or False? 
Answer: True 
####",True,1,EN,0.6239264011383057
The event 'Battle of Honey Springs' occurred in 1863.0.,"True False
The event 'Battle of Honey Springs",True,1,EN,0.624009370803833
The event 'coronation of George VI and Elizabeth' took place in Turkey.,True or False? (I am not sure if,False,1,EN,0.624171257019043
The event 'coronation of George VI and Elizabeth' occurred in 1937.0.,"5 (True/False)
Answer: True",True,1,EN,0.6240062713623047
The event 'Battle of Boykin's Mill' took place in Japan.,"False. It took place in South Carolina, USA",False,1,EN,0.6233377456665039
The event 'Battle of Boykin's Mill' occurred in 1865.0.,0.1.0.0.0.,True,0,EN,0.6242358684539795
The event 'Battle of Bonari Pass' took place in Germany.,True or False. True. The Battle of Bon,False,1,EN,0.6239776611328125
The event 'Battle of Bonari Pass' occurred in 1783.0.,5. True or False?False. The Battle,False,1,EN,0.6236202716827393
The event 'Battle of Manzikert' took place in Germany.,False. The event 'Battle of Manzikert,False,1,EN,0.6251218318939209
The event 'Battle of Manzikert' occurred in 1441.0.,0.0.0.0.0.,False,0,EN,0.6242592334747314
The event 'Battle of Tours' took place in United Kingdom.,"(True/False)

Answer: FALSE. The",False,1,EN,0.6233305931091309
The event 'Battle of Tours' occurred in 1066.0.,False. The event 'Battle of Tours' occurred,False,1,EN,0.6247537136077881
The event 'Battle of Chalonnes' took place in Germany.,True or False? False. The Battle of Ch,False,1,EN,0.6255018711090088
The event 'Battle of Chalonnes' occurred in 1856.0.,"True or False? 

Answer: FALSE. The",False,1,EN,0.623903751373291
The event 'Battle of Augusta' took place in United States of America.,"True or False. 

Answer: True. The",True,1,EN,0.6246776580810547
The event 'Battle of Augusta' occurred in 1592.0.,0.0.0.0.0.,False,0,EN,0.6242482662200928
The event 'Battle of Mobile Bay' took place in Japan.,False The event 'Battle of Mobile Bay' took,False,1,EN,0.6235983371734619
The event 'Battle of Mobile Bay' occurred in 1864.0.,"True or False? True
Answer: True",True,1,EN,0.6242120265960693
The event 'Battle of Rich Mountain' took place in United States of America.,True or False? False. The event 'Battle,True,1,EN,0.6238079071044922
The event 'Battle of Rich Mountain' occurred in 1861.0.,"5 True 0.5 False
####",True,1,EN,0.6235132217407227
The event 'Action of 22 January 1809' took place in United States of America.,"True or False?""

Comment: ""True""

Please",False,1,EN,0.6250815391540527
The event 'Action of 22 January 1809' occurred in 1635.0.,0.0.0.0.0.,False,0,EN,0.6244912147521973
The event 'Battle of Hausbergen' took place in France.,"False
The event 'Battle of Hausbergen",True,0,EN,0.6237163543701172
The event 'Battle of Hausbergen' occurred in 1064.0.,False. The event 'Battle of Hausbergen,False,1,EN,0.6269471645355225
The event 'Battle of Hohenlinden' took place in Germany.,"True or False? 

Answer: True. The",True,1,EN,0.6245276927947998
The event 'Battle of Hohenlinden' occurred in 1800.0.,0.0.0.0.0.,True,0,EN,0.6233859062194824
The event 'Battle of Coille Bhan' took place in Germany.,"True or False?

Answer: False. The Battle",False,1,EN,0.6235456466674805
The event 'Battle of Coille Bhan' occurred in 1653.0.,True or False? True. 0. True,False,1,EN,0.6237163543701172
The event 'Battle of Kirksville' took place in France.,"True or False? False
Answer: False",False,1,EN,0.6234087944030762
The event 'Battle of Kirksville' occurred in 1862.0.,"True or False? True.0
**Event",True,1,EN,0.6250958442687988
The event 'Second Battle of Fredericksburg' took place in United Kingdom.,"False
2. The event 'Battle of Get",False,1,EN,0.6240785121917725
The event 'Second Battle of Fredericksburg' occurred in 1863.0.,True or False? False. The Second Battle of,True,1,EN,0.6239447593688965
The event 'First Battle of Machecoul' took place in France.,True or False? True. (Answer: True,True,1,EN,0.6240124702453613
The event 'First Battle of Machecoul' occurred in 1842.0.,0.0.0.0.0.,False,0,EN,0.6238980293273926
The event 'Battle of Barren Hill' took place in United States of America.,True or False? (Note: Don't give,True,1,EN,0.6230804920196533
The event 'Battle of Barren Hill' occurred in 274.0.,True or False? False. The Battle of Bar,False,1,EN,0.6239950656890869
The event 'Battle of Nerva Island' took place in Germany.,FALSE. The event 'Battle of Nerva Island,True,0,EN,0.6239933967590332
The event 'Battle of Nerva Island' occurred in 1944.0.,"True or False? 
The event 'Battle of",True,1,EN,0.623406171798706
The event 'Battle of Ardres' took place in France.,"TRUE/FALSE

Answer: TRUE

8.",True,1,EN,0.6239380836486816
The event 'Battle of Ardres' occurred in 1351.0.,"1
True
**False** (The Battle",True,1,EN,0.6246345043182373
The event 'Revolt of the papier timbré' took place in France.,True or False? True. The event 'Rev,True,1,EN,0.6248805522918701
The event 'Revolt of the papier timbré' occurred in 1675.0.,"True False

#### 5.1.1",True,1,EN,0.6244919300079346
The event 'Battle of St. James' took place in France.,"True or False? 
Answer: FALSE. The",True,1,EN,0.6246826648712158
The event 'Battle of St. James' occurred in 1592.0.,5.1.5.0.5.,False,0,EN,0.6233408451080322
The event 'Battle of Pont Saint-Louis' took place in France.,True or False? False. The event 'Battle,True,1,EN,0.624269962310791
The event 'Battle of Pont Saint-Louis' occurred in 981.0.,True or False? False. The Battle of Pont,False,1,EN,0.6235065460205078
The event 'Battle of Sainte-Anne-d'Auray' took place in France.,"True or False? ""

Comment: You can also",True,1,EN,0.6233808994293213
The event 'Battle of Sainte-Anne-d'Auray' occurred in 1815.0.,"True False
#### 1815: Napoleon's",True,1,EN,0.624152421951294
The event 'Centralia Massacre' took place in France.,Answer: False. The event 'Centralia Mass,False,1,EN,0.6230576038360596
The event 'Centralia Massacre' occurred in 1500.0.,1. False. The event 'Centralia Mass,False,1,EN,0.6226797103881836
The event 'Battle of Kawajiri' took place in United States of America.,"True or False? 
Answer: FALSE
The",False,1,EN,0.6230406761169434
The event 'Battle of Kawajiri' occurred in 1185.0.,5.6.7.8.9.,True,0,EN,0.6233434677124023
The event 'Battle of Achnashellach' took place in United Kingdom.,"True or False?
Please answer with True or False",True,1,EN,0.6237647533416748
The event 'Battle of Achnashellach' occurred in 1505.0.,"True or False?
Answer: True. The Battle",True,1,EN,0.6235930919647217
The event 'Battle of Castelnaudary' took place in France.,"True or False? 

Answer: TRUE. The",True,1,EN,0.6252028942108154
The event 'Battle of Castelnaudary' occurred in 1632.0.,True or False? True. - 1 points,True,1,EN,0.6232964992523193
The event 'Battle of Camden' took place in Germany.,FALSE. The Battle of Camden took place in South,False,1,EN,0.6228601932525635
The event 'Battle of Camden' occurred in 1841.0.,5. True or False? False. The Battle,False,1,EN,0.6236135959625244
The event 'First Battle of Artois' took place in Germany.,FALSE. The event 'First Battle of Arto,False,1,EN,0.6233725547790527
The event 'First Battle of Artois' occurred in 798.0.,False. The event 'First Battle of Arto,False,1,EN,0.624767541885376
The event 'Battle of Uji' took place in France.,FALSE. The Battle of Uji took place in,False,1,EN,0.6238391399383545
The event 'Battle of Uji' occurred in 1435.0.,"5 True/False
#### 1435:",False,1,EN,0.6237277984619141
The event 'Chattanooga Campaign' took place in Japan.,"FALSE
Answer: FALSE (The Chattanooga Campaign was",False,1,EN,0.6243813037872314
The event 'Chattanooga Campaign' occurred in 471.0.,0.0.0.0.0.,False,0,EN,0.6252467632293701
The event 'Battle of the Combahee River' took place in France.,FALSE The event 'Battle of the Combahee,False,1,EN,0.6245760917663574
The event 'Battle of the Combahee River' occurred in 1782.0.,"0
#### True
#### False
####",True,1,EN,0.6237344741821289
The event 'Battle of Honey Hill' took place in United States of America.,"True or False? 

Answer: True. The",True,1,EN,0.6234955787658691
The event 'Battle of Honey Hill' occurred in 1872.0.,5.5.5.5.5.,False,0,EN,0.6235589981079102
The event 'Battle of Forum Julii' took place in France.,"TRUE/FALSE?"". I will answer based on",True,1,EN,0.6239056587219238
The event 'Battle of Forum Julii' occurred in 69.0.,"False
5. The event 'Battle of the",True,0,EN,0.6239278316497803
The event 'Battle of Monterey' took place in United States of America.,False. The Battle of Monterey took place in Mexico,True,0,EN,0.6239383220672607
The event 'Battle of Monterey' occurred in 1846.0.,False. The event 'Battle of Monterey' occurred,True,0,EN,0.624000072479248
The event 'Battle of the Hase' took place in France.,"True or False?

Answer: True

Now,",False,1,EN,0.6235072612762451
The event 'Battle of the Hase' occurred in 1184.0.,False. The event 'Battle of the Hase,False,1,EN,0.6229763031005859
The event 'Battle of Guilford Court House' took place in United States of America.,"True or False? 
Answer: True.",True,1,EN,0.6246790885925293
The event 'Battle of Guilford Court House' occurred in 1642.0.,5.4.5.4.5.,False,0,EN,0.6240878105163574
The event 'Battle of Zenmyōtsutsumi' took place in United States of America.,False The Battle of Zenmyōtsutsum,False,1,EN,0.6227021217346191
The event 'Battle of Zenmyōtsutsumi' occurred in 1561.0.,5.3.5.3.5.,True,0,EN,0.6230430603027344
The event 'Battle of Rio Grande City' took place in United States of America.,"True or False. True
The Battle of Rio",True,1,EN,0.6235647201538086
The event 'Battle of Rio Grande City' occurred in 1859.0.,True or False? False. The event 'Battle,True,1,EN,0.6239786148071289
The event 'Battle of Pouancé' took place in United Kingdom.,True or False? True. The Battle of Pou,False,1,EN,0.6230475902557373
The event 'Battle of Pouancé' occurred in 1511.0.,"True or False?

Comment:
The event 'Battle",False,1,EN,0.6232662200927734
The event 'Second Battle of Cambrai' took place in France.,False. The event 'Second Battle of Cambrai,True,0,EN,0.6236162185668945
The event 'Second Battle of Cambrai' occurred in 1805.0.,5. False. The event 'Second Battle of,False,1,EN,0.6236672401428223
The event 'Second Battle of Orléans' took place in Germany.,False. The event 'Second Battle of Orl,False,1,EN,0.6242706775665283
The event 'Second Battle of Orléans' occurred in 1870.0.,0.0.0.0.0.,True,0,EN,0.6236953735351562
The event 'Battle of Lebanon' took place in Germany.,"False
The event 'Battle of Leipzig' took",False,1,EN,0.6233706474304199
The event 'Battle of Lebanon' occurred in 604.0.,"True or False? 

Answer: FALSE. The",False,1,EN,0.6238398551940918
The event 'First Battle of Adobe Walls' took place in United Kingdom.,False. The event 'First Battle of Adobe Walls,False,1,EN,0.6233363151550293
The event 'First Battle of Adobe Walls' occurred in 1588.0.,"1. False
The event 'First Battle of",False,1,EN,0.6229496002197266
The event 'Action of 3 July 1810' took place in France.,"True or False? ""True"" Reply Delete",True,1,EN,0.6233887672424316
The event 'Action of 3 July 1810' occurred in 1870.0.,0.0.0.0.0.,False,0,EN,0.6235456466674805
The event 'Battle of Tallushatchee' took place in France.,FALSE. The Battle of Tallushatchee was,False,1,EN,0.6227173805236816
The event 'Battle of Tallushatchee' occurred in 1813.0.,"True or False? True
### 1813",True,1,EN,0.6235523223876953
The event 'Battle of La Horgne' took place in France.,"True or False? 

Answer: True. The",True,1,EN,0.6228621006011963
The event 'Battle of La Horgne' occurred in 1940.0.,0.0.0.0.0.,True,0,EN,0.6234354972839355
The event 'Battle of Elkin's Ferry' took place in United States of America.,"True or False? 

Answer: True. The",True,1,EN,0.6236257553100586
The event 'Battle of Elkin's Ferry' occurred in 1807.0.,0.0.0.0.0.,False,0,EN,0.6233072280883789
